station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
QEX,2020-10-20 19:10,128.3000,36.1000,50.00,44.60,81.61,300.00,2.00,0.00,30.15,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEX 201910Z AUTO 30002KT 9999 BKN210 10/07 A3015 RMK A02 TSNO
QFV,2020-10-20 19:10,127.5000,38.0500,39.20,37.40,93.19,300.00,1.00,0.00,30.24,M,6.21,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 201910Z AUTO 30001KT 9999 BKN200 04/03 A3024 RMK A02 TSNO
QFB,2020-10-20 19:20,128.7167,35.6500,46.40,42.80,87.19,30.00,1.00,0.00,30.26,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 201920Z AUTO 03001KT 9999 BKN220 08/06 A3026 RMK A02 TSNO
QEN,2020-10-20 19:20,128.7500,37.6667,41.00,44.60,M,260.00,7.00,0.00,M,M,3.73,M,FEW,BKN,BKN,M,100.00,19000.00,22000.00,M,M,M,M,M,M,M,M,M,KQEN 201920Z AUTO 26007KT 6000 FEW001 BKN190 BKN220 05/07 / RMK A02 TSNO
QES,2020-10-20 19:20,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.74,M,BKN,M,M,M,20000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201920Z AUTO 2800 BR BKN200 18/10 / RMK A02 TSNO
QEJ,2020-10-20 19:20,127.9500,38.2000,41.00,39.20,93.24,0.00,0.00,0.00,30.21,M,2.98,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201920Z AUTO 00000KT 4800 BKN210 05/04 A3021 RMK A02 TSNO
QEI,2020-10-20 19:20,128.0667,37.9500,42.80,41.00,93.30,0.00,0.00,0.00,30.22,M,6.21,M,FEW,BKN,M,M,600.00,21000.00,M,M,M,M,M,M,M,M,M,M,KQEI 201920Z AUTO 00000KT 9999 FEW006 BKN210 06/05 A3022 RMK A02 TSNO
QEW,2020-10-20 19:20,128.1500,36.4000,44.60,41.00,87.09,340.00,2.00,0.00,30.22,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEW 201920Z AUTO 34002KT 9999 BKN220 07/05 A3022 RMK A02 TSNO
QFU,2020-10-20 19:20,126.9667,37.8000,46.40,42.80,87.19,100.00,2.00,0.00,30.21,M,2.98,M,BKN,BKN,M,M,18000.00,22000.00,M,M,HZ,M,M,M,M,M,M,M,KQFU 201920Z AUTO 10002KT 4800 HZ BKN180 BKN220 08/06 A3021 RMK A02 TSNO
QEX,2020-10-20 19:20,128.3000,36.1000,48.20,44.60,87.28,260.00,1.00,0.00,30.15,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEX 201920Z AUTO 26001KT 9999 BKN210 09/07 A3015 RMK A02 TSNO
QFV,2020-10-20 19:20,127.5000,38.0500,41.00,37.40,86.89,110.00,1.00,0.00,30.25,M,6.21,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 201920Z AUTO 11001KT 9999 BKN1100 05/03 A3025 RMK A02 TSNO
QEQ,2020-10-20 19:20,127.5500,37.8500,46.40,46.40,100.00,320.00,1.00,0.00,30.21,M,2.98,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,M,KQEQ 201920Z AUTO 32001KT 4800 BKN180 08/08 A3021 RMK A02 TSNO
QEP,2020-10-20 19:20,127.2667,37.4000,46.40,44.60,93.40,130.00,1.00,0.00,30.21,M,2.98,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEP 201920Z AUTO 13001KT 4800 BKN220 08/07 A3021 RMK A02 TSNO
QFT,2020-10-20 19:20,127.3500,37.6000,48.20,44.60,87.28,30.00,2.00,0.00,30.18,M,M,M,BKN,M,M,M,110000.00,M,M,M,,M,M,M,M,M,M,M,KQFT 201920Z AUTO 03002KT / // BKN1100 09/07 A3018 RMK A02 TSNO
QFW,2020-10-20 19:20,127.8833,37.6667,44.60,44.60,100.00,0.00,0.00,0.00,30.23,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQFW 201920Z AUTO 00000KT 9999 BKN210 07/07 A3023 RMK A02 TSNO
RKSI,2020-10-20 19:30,126.4500,37.4667,55.40,50.00,81.99,110.00,3.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKSI 201930Z 11003KT 5000 BR NSC 13/10 Q1021 NOSIG
QFB,2020-10-20 19:30,128.7167,35.6500,46.40,44.60,93.40,250.00,1.00,0.00,30.26,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 201930Z AUTO 25001KT 9999 BKN220 08/07 A3026 RMK A02 TSNO
QEN,2020-10-20 19:30,128.7500,37.6667,41.00,44.60,M,250.00,5.00,0.00,M,M,3.73,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQEN 201930Z AUTO 25005KT 6000 BKN1100 05/07 / RMK A02 TSNO
QES,2020-10-20 19:30,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.74,M,BKN,M,M,M,21000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201930Z AUTO 2800 BR BKN210 18/10 / RMK A02 TSNO
QEJ,2020-10-20 19:30,127.9500,38.2000,41.00,39.20,93.24,180.00,1.00,0.00,30.21,M,3.73,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201930Z AUTO 18001KT 6000 BKN210 05/04 A3021 RMK A02 TSNO
QEI,2020-10-20 19:30,128.0667,37.9500,42.80,41.00,93.30,110.00,1.00,0.00,30.22,M,6.21,M,BKN,BKN,M,M,21000.00,24000.00,M,M,M,M,M,M,M,M,M,M,KQEI 201930Z AUTO 11001KT 9999 BKN210 BKN240 06/05 A3022 RMK A02 TSNO
QEQ,2020-10-20 19:30,127.5500,37.8500,44.60,44.60,100.00,40.00,2.00,0.00,30.20,M,2.49,M,BKN,M,M,M,18000.00,M,M,M,BR,M,M,M,M,M,M,M,KQEQ 201930Z AUTO 04002KT 4000 BR BKN180 07/07 A3020 RMK A02 TSNO
QEW,2020-10-20 19:30,128.1500,36.4000,42.80,41.00,93.30,290.00,1.00,0.00,30.22,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEW 201930Z AUTO 29001KT 9999 BKN210 06/05 A3022 RMK A02 TSNO
QEP,2020-10-20 19:30,127.2667,37.4000,46.40,44.60,93.40,260.00,1.00,0.00,30.21,M,2.98,M,BKN,M,M,M,22000.00,M,M,M,BR,M,M,M,M,M,M,M,KQEP 201930Z AUTO 26001KT 4800 BR BKN220 08/07 A3021 RMK A02 TSNO
QFT,2020-10-20 19:30,127.3500,37.6000,48.20,44.60,87.28,30.00,3.00,0.00,30.19,M,M,M,BKN,M,M,M,21000.00,M,M,M,,M,M,M,M,M,M,47.21,KQFT 201930Z AUTO 03003KT / // BKN210 09/07 A3019 RMK A02 TSNO
QFU,2020-10-20 19:30,126.9667,37.8000,46.40,42.80,87.19,350.00,2.00,0.00,30.21,M,2.49,M,SCT,BKN,M,M,18000.00,22000.00,M,M,BR,M,M,M,M,M,M,M,KQFU 201930Z AUTO 35002KT 4000 BR SCT180 BKN220 08/06 A3021 RMK A02 TSNO
QEX,2020-10-20 19:30,128.3000,36.1000,50.00,44.60,81.61,330.00,2.00,0.00,30.15,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEX 201930Z AUTO 33002KT 9999 BKN220 10/07 A3015 RMK A02 TSNO
QFW,2020-10-20 19:30,127.8833,37.6667,44.60,44.60,100.00,40.00,2.00,0.00,30.23,M,6.21,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KQFW 201930Z AUTO 04002KT 9999 BKN200 07/07 A3023 RMK A02 TSNO
QFV,2020-10-20 19:30,127.5000,38.0500,39.20,37.40,93.19,110.00,1.00,0.00,30.24,M,6.21,M,BKN,BKN,M,M,19000.00,22000.00,M,M,M,M,M,M,M,M,M,M,KQFV 201930Z AUTO 11001KT 9999 BKN190 BKN220 04/03 A3024 RMK A02 TSNO
QFB,2020-10-20 19:40,128.7167,35.6500,46.40,44.60,93.40,280.00,2.00,0.00,30.26,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 201940Z AUTO 28002KT 9999 BKN220 08/07 A3026 RMK A02 TSNO
QEN,2020-10-20 19:40,128.7500,37.6667,41.00,44.60,M,250.00,5.00,0.00,M,M,3.73,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQEN 201940Z AUTO 25005KT 6000 BKN1100 05/07 / RMK A02 TSNO
QES,2020-10-20 19:40,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.74,M,BKN,M,M,M,21000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201940Z AUTO 2800 BR BKN210 18/10 / RMK A02 TSNO
QEJ,2020-10-20 19:40,127.9500,38.2000,41.00,39.20,93.24,0.00,0.00,0.00,30.22,M,3.73,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201940Z AUTO 00000KT 6000 BKN210 05/04 A3022 RMK A02 TSNO
QEI,2020-10-20 19:40,128.0667,37.9500,42.80,41.00,93.30,140.00,1.00,0.00,30.22,M,5.59,M,FEW,BKN,M,M,600.00,21000.00,M,M,,M,M,M,M,M,M,M,KQEI 201940Z AUTO 14001KT 9000 // FEW006 BKN210 06/05 A3022 RMK A02 TSNO
QEQ,2020-10-20 19:40,127.5500,37.8500,44.60,44.60,100.00,0.00,0.00,0.00,30.20,M,2.49,M,FEW,BKN,M,M,18000.00,21000.00,M,M,BR,M,M,M,M,M,M,M,KQEQ 201940Z AUTO 00000KT 4000 BR FEW180 BKN210 07/07 A3020 RMK A02 TSNO
QEW,2020-10-20 19:40,128.1500,36.4000,42.80,41.00,93.30,280.00,1.00,0.00,30.23,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEW 201940Z AUTO 28001KT 9999 BKN210 06/05 A3023 RMK A02 TSNO
QEP,2020-10-20 19:40,127.2667,37.4000,46.40,44.60,93.40,110.00,1.00,0.00,30.21,M,3.73,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEP 201940Z AUTO 11001KT 6000 BKN220 08/07 A3021 RMK A02 TSNO
QFT,2020-10-20 19:40,127.3500,37.6000,48.20,44.60,87.28,50.00,3.00,0.00,30.19,M,M,M,BKN,M,M,M,22000.00,M,M,M,,M,M,M,M,M,M,47.21,KQFT 201940Z AUTO 05003KT / // BKN220 09/07 A3019 RMK A02 TSNO
QFU,2020-10-20 19:40,126.9667,37.8000,46.40,42.80,87.19,70.00,1.00,0.00,30.21,M,2.49,M,FEW,BKN,M,M,18000.00,22000.00,M,M,BR,M,M,M,M,M,M,M,KQFU 201940Z AUTO 07001KT 4000 BR FEW180 BKN220 08/06 A3021 RMK A02 TSNO
QEX,2020-10-20 19:40,128.3000,36.1000,48.20,44.60,87.28,20.00,4.00,0.00,30.15,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,46.34,KQEX 201940Z AUTO 02004KT 9999 BKN220 09/07 A3015 RMK A02 TSNO
QFW,2020-10-20 19:40,127.8833,37.6667,44.60,44.60,100.00,40.00,2.00,0.00,30.23,M,6.21,M,BKN,BKN,M,M,110000.00,23000.00,M,M,M,M,M,M,M,M,M,M,KQFW 201940Z AUTO 04002KT 9999 BKN1100 BKN230 07/07 A3023 RMK A02 TSNO
QFV,2020-10-20 19:40,127.5000,38.0500,39.20,37.40,93.19,0.00,0.00,0.00,30.24,M,6.21,M,BKN,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 201940Z AUTO 00000KT 9999 BKN190 04/03 A3024 RMK A02 TSNO
QFB,2020-10-20 19:50,128.7167,35.6500,46.40,42.80,87.19,280.00,3.00,0.00,30.27,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,45.15,KQFB 201950Z AUTO 28003KT 9999 BKN210 08/06 A3027 RMK A02 TSNO
QEN,2020-10-20 19:50,128.7500,37.6667,41.00,44.60,M,260.00,7.00,0.00,M,M,2.49,M,BKN,BKN,M,M,19000.00,24000.00,M,M,BR,M,M,M,M,M,M,M,KQEN 201950Z AUTO 26007KT 4000 BR BKN190 BKN240 05/07 / RMK A02 TSNO
QES,2020-10-20 19:50,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.49,M,BKN,M,M,M,21000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 201950Z AUTO 2400 BR BKN210 18/10 / RMK A02 TSNO
QEJ,2020-10-20 19:50,127.9500,38.2000,41.00,39.20,93.24,0.00,0.00,0.00,30.21,M,3.73,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 201950Z AUTO 00000KT 6000 BKN210 05/04 A3021 RMK A02 TSNO
QEI,2020-10-20 19:50,128.0667,37.9500,42.80,41.00,93.30,0.00,0.00,0.00,30.22,M,6.21,M,SCT,BKN,M,M,600.00,21000.00,M,M,M,M,M,M,M,M,M,M,KQEI 201950Z AUTO 00000KT 9999 SCT006 BKN210 06/05 A3022 RMK A02 TSNO
QEW,2020-10-20 19:50,128.1500,36.4000,44.60,42.80,93.35,360.00,1.00,0.00,30.22,M,6.21,M,FEW,BKN,M,M,21000.00,23000.00,M,M,M,M,M,M,M,M,M,M,KQEW 201950Z AUTO 36001KT 9999 FEW210 BKN230 07/06 A3022 RMK A02 TSNO
QEP,2020-10-20 19:50,127.2667,37.4000,46.40,44.60,93.40,130.00,1.00,0.00,30.20,M,2.98,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEP 201950Z AUTO 13001KT 4800 BKN220 08/07 A3020 RMK A02 TSNO
QFT,2020-10-20 19:50,127.3500,37.6000,48.20,44.60,87.28,30.00,3.00,0.00,30.18,M,M,M,BKN,M,M,M,21000.00,M,M,M,,M,M,M,M,M,M,47.21,KQFT 201950Z AUTO 03003KT / // BKN210 09/07 A3018 RMK A02 TSNO
QFU,2020-10-20 19:50,126.9667,37.8000,46.40,42.80,87.19,350.00,1.00,0.00,30.21,M,2.49,M,BKN,M,M,M,19000.00,M,M,M,BR,M,M,M,M,M,M,M,KQFU 201950Z AUTO 35001KT 4000 BR BKN190 08/06 A3021 RMK A02 TSNO
QEX,2020-10-20 19:50,128.3000,36.1000,48.20,44.60,87.28,20.00,4.00,0.00,30.15,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,46.34,KQEX 201950Z AUTO 02004KT 9999 BKN220 09/07 A3015 RMK A02 TSNO
QFW,2020-10-20 19:50,127.8833,37.6667,42.80,44.60,M,10.00,2.00,0.00,30.22,M,6.21,M,SCT,BKN,M,M,110000.00,23000.00,M,M,M,M,M,M,M,M,M,M,KQFW 201950Z AUTO 01002KT 9999 SCT1100 BKN230 06/07 A3022 RMK A02 TSNO
QEQ,2020-10-20 19:50,127.5500,37.8500,44.60,44.60,100.00,340.00,2.00,0.00,30.20,M,2.49,M,BKN,M,M,M,22000.00,M,M,M,BR,M,M,M,M,M,M,M,KQEQ 201950Z AUTO 34002KT 4000 BR BKN220 07/07 A3020 RMK A02 TSNO
QFV,2020-10-20 19:50,127.5000,38.0500,41.00,37.40,86.89,290.00,1.00,0.00,30.23,M,6.21,M,BKN,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 201950Z AUTO 29001KT 9999 BKN190 05/03 A3023 RMK A02 TSNO
RKSG,2020-10-20 19:56,127.0311,36.9622,52.30,43.50,71.86,140.00,3.00,0.00,30.16,1021.60,5.00,M,FEW,M,M,M,21000.00,M,M,M,HZ,M,M,M,M,M,M,M,RKSG 201956Z 14003KT 5SM HZ FEW210 11/06 A3016 RMK AO2A SLP216 T01130064 $
RKJK,2020-10-20 19:56,126.6220,35.8994,51.80,47.50,85.20,90.00,5.00,0.00,30.14,1021.10,6.00,M,BKN,M,M,M,19000.00,M,M,M,HZ,M,M,M,M,M,M,M,RKJK 201956Z AUTO 09005KT 6SM HZ BKN190 11/09 A3014 RMK AO2 SLP211 T01100086 $
RKSY,2020-10-20 19:58,126.9753,37.5241,54.70,46.00,72.39,0.00,0.00,0.00,30.15,1021.30,6.21,M,OVC,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,RKSY 201958Z AUTO 00000KT 9999 OVC200 13/08 A3015 RMK AO2 SLP213 T01260078 $
RKSO,2020-10-20 19:58,127.0296,37.0906,48.70,48.40,98.88,0.00,0.00,0.00,30.15,1021.30,3.00,M,BKN,BKN,M,M,20000.00,23000.00,M,M,BR,M,M,M,M,M,M,M,RKSO 201958Z 00000KT 3SM BR BKN200 BKN230 09/09 A3015 RMK AO2A SLP213 T00930091 $
RKJB,2020-10-20 20:00,126.3800,34.9800,53.60,50.00,87.56,80.00,4.00,0.00,30.15,M,4.35,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKJB 202000Z AUTO 08004KT 7000 NCD 12/10 Q1021
RKPC,2020-10-20 20:00,126.4930,33.5113,62.60,50.00,63.38,150.00,7.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3000.00,20000.00,M,M,M,M,M,M,M,M,M,M,RKPC 202000Z 15007KT 9999 FEW030 BKN200 17/10 Q1020 NOSIG
RKNY,2020-10-20 20:00,128.6692,38.0613,50.00,44.60,81.61,240.00,4.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKNY 202000Z AUTO 24004KT 9999 NCD 10/07 Q1021
QFB,2020-10-20 20:00,128.7167,35.6500,46.40,42.80,87.19,290.00,2.00,0.00,30.26,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 202000Z AUTO 29002KT 9999 BKN210 08/06 A3026 RMK A02 TSNO
RKSS,2020-10-20 20:00,126.7906,37.5583,50.00,48.20,93.50,260.00,2.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSS 202000Z 26002KT 7000 NSC 10/09 Q1021 NOSIG
RKTN,2020-10-20 20:00,128.6589,35.8941,50.00,46.40,87.37,140.00,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTN 202000Z 14002KT CAVOK 10/08 Q1023
RKTU,2020-10-20 20:00,127.4991,36.7166,44.60,44.60,100.00,50.00,2.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTU 202000Z 05002KT 6000 NSC 07/07 Q1022
QEN,2020-10-20 20:00,128.7500,37.6667,41.00,44.60,M,260.00,6.00,0.00,M,M,2.98,M,BKN,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,M,KQEN 202000Z AUTO 26006KT 4800 BKN190 05/07 / RMK A02 TSNO
QES,2020-10-20 20:00,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.74,M,BKN,M,M,M,21000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 202000Z AUTO 2800 BR BKN210 18/10 / RMK A02 TSNO
QEJ,2020-10-20 20:00,127.9500,38.2000,41.00,39.20,93.24,300.00,1.00,0.00,30.20,M,3.73,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 202000Z AUTO 30001KT 6000 BKN1100 05/04 A3020 RMK A02 TSNO
QEI,2020-10-20 20:00,128.0667,37.9500,42.80,41.00,93.30,330.00,1.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,600.00,110000.00,M,M,M,M,M,M,M,M,M,M,KQEI 202000Z AUTO 33001KT 9999 FEW006 BKN1100 06/05 A3021 RMK A02 TSNO
QEQ,2020-10-20 20:00,127.5500,37.8500,46.40,44.60,93.40,320.00,1.00,0.00,30.20,M,2.98,M,BKN,M,M,M,22000.00,M,M,M,BR,M,M,M,M,M,M,M,KQEQ 202000Z AUTO 32001KT 4800 BR BKN220 08/07 A3020 RMK A02 TSNO
QEW,2020-10-20 20:00,128.1500,36.4000,44.60,41.00,87.09,340.00,1.00,0.00,30.21,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEW 202000Z AUTO 34001KT 9999 BKN220 07/05 A3021 RMK A02 TSNO
QEP,2020-10-20 20:00,127.2667,37.4000,46.40,44.60,93.40,0.00,0.00,0.00,30.20,M,2.98,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEP 202000Z AUTO 00000KT 4800 BKN210 08/07 A3020 RMK A02 TSNO
RKPK,2020-10-20 20:00,128.9382,35.1795,55.40,46.40,71.64,360.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKPK 202000Z 36003KT CAVOK 13/08 Q1022
QFT,2020-10-20 20:00,127.3500,37.6000,48.20,44.60,87.28,50.00,2.00,0.00,30.18,M,M,M,BKN,M,M,M,20000.00,M,M,M,,M,M,M,M,M,M,M,KQFT 202000Z AUTO 05002KT / // BKN200 09/07 A3018 RMK A02 TSNO
QFU,2020-10-20 20:00,126.9667,37.8000,46.40,42.80,87.19,210.00,1.00,0.00,30.20,M,1.99,M,BKN,M,M,M,19000.00,M,M,M,BR,M,M,M,M,M,M,M,KQFU 202000Z AUTO 21001KT 3200 BR BKN190 08/06 A3020 RMK A02 TSNO
QEX,2020-10-20 20:00,128.3000,36.1000,48.20,44.60,87.28,50.00,4.00,0.00,30.14,M,5.59,M,BKN,M,M,M,22000.00,M,M,M,,M,M,M,M,M,M,46.34,KQEX 202000Z AUTO 05004KT 9000 // BKN220 09/07 A3014 RMK A02 TSNO
QFW,2020-10-20 20:00,127.8833,37.6667,42.80,44.60,M,30.00,3.00,0.00,30.22,M,5.59,M,FEW,BKN,M,M,19000.00,22000.00,M,M,,M,M,M,M,M,M,M,KQFW 202000Z AUTO 03003KT 9000 // FEW190 BKN220 06/07 A3022 RMK A02 TSNO
RKSI,2020-10-20 20:00,126.4500,37.4667,57.20,48.20,71.83,20.00,2.00,0.00,30.15,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,RKSI 202000Z 02002KT 5000 BR NSC 14/09 Q1021 NOSIG
RKSM,2020-10-20 20:00,127.1139,37.4458,51.80,46.40,81.74,180.00,6.00,0.00,30.17,M,5.59,M,BKN,M,M,M,20000.00,M,M,M,BR,M,M,M,M,M,M,M,RKSM 202000Z 18006KT 9000 BR BKN200 11/08 A3017
QFV,2020-10-20 20:00,127.5000,38.0500,41.00,39.20,93.24,210.00,1.00,0.00,30.23,M,6.21,M,BKN,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 202000Z AUTO 21001KT 9999 BKN190 05/04 A3023 RMK A02 TSNO
QFB,2020-10-20 20:10,128.7167,35.6500,46.40,42.80,87.19,300.00,2.00,0.00,30.26,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 202010Z AUTO 30002KT 9999 BKN210 08/06 A3026 RMK A02 TSNO
QEN,2020-10-20 20:10,128.7500,37.6667,41.00,44.60,M,250.00,7.00,0.00,M,M,2.98,M,FEW,BKN,M,M,100.00,18000.00,M,M,M,M,M,M,M,M,M,M,KQEN 202010Z AUTO 25007KT 4800 FEW001 BKN180 05/07 / RMK A02 TSNO
QES,2020-10-20 20:10,126.4500,36.9667,64.40,50.00,59.50,M,M,0.00,M,M,1.49,M,BKN,M,M,M,20000.00,M,M,M,BR,M,M,M,M,M,M,M,KQES 202010Z AUTO 2400 BR BKN200 18/10 / RMK A02 TSNO
QEJ,2020-10-20 20:10,127.9500,38.2000,41.00,39.20,93.24,70.00,1.00,0.00,30.20,M,3.73,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQEJ 202010Z AUTO 07001KT 6000 BKN1100 05/04 A3020 RMK A02 TSNO
QEI,2020-10-20 20:10,128.0667,37.9500,42.80,41.00,93.30,310.00,1.00,0.00,30.20,M,6.21,M,FEW,BKN,M,M,600.00,110000.00,M,M,M,M,M,M,M,M,M,M,KQEI 202010Z AUTO 31001KT 9999 FEW006 BKN1100 06/05 A3020 RMK A02 TSNO
QEQ,2020-10-20 20:10,127.5500,37.8500,44.60,44.60,100.00,110.00,2.00,0.00,30.20,M,2.98,M,BKN,M,M,M,22000.00,M,M,M,BR,M,M,M,M,M,M,M,KQEQ 202010Z AUTO 11002KT 4800 BR BKN220 07/07 A3020 RMK A02 TSNO
QEW,2020-10-20 20:10,128.1500,36.4000,42.80,41.00,93.30,280.00,1.00,0.00,30.21,M,6.21,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,M,KQEW 202010Z AUTO 28001KT 9999 BKN220 06/05 A3021 RMK A02 TSNO
QEP,2020-10-20 20:10,127.2667,37.4000,46.40,44.60,93.40,240.00,1.00,0.00,30.20,M,3.73,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQEP 202010Z AUTO 24001KT 6000 BKN210 08/07 A3020 RMK A02 TSNO
QFT,2020-10-20 20:10,127.3500,37.6000,48.20,44.60,87.28,30.00,3.00,0.00,30.17,M,M,M,BKN,M,M,M,20000.00,M,M,M,,M,M,M,M,M,M,47.21,KQFT 202010Z AUTO 03003KT / // BKN200 09/07 A3017 RMK A02 TSNO
QFU,2020-10-20 20:10,126.9667,37.8000,46.40,42.80,87.19,220.00,1.00,0.00,30.21,M,2.49,M,BKN,M,M,M,19000.00,M,M,M,BR,M,M,M,M,M,M,M,KQFU 202010Z AUTO 22001KT 4000 BR BKN190 08/06 A3021 RMK A02 TSNO
QEX,2020-10-20 20:10,128.3000,36.1000,48.20,44.60,87.28,10.00,2.00,0.00,30.14,M,5.59,M,BKN,M,M,M,22000.00,M,M,M,,M,M,M,M,M,M,M,KQEX 202010Z AUTO 01002KT 9000 // BKN220 09/07 A3014 RMK A02 TSNO
QFW,2020-10-20 20:10,127.8833,37.6667,42.80,44.60,M,10.00,1.00,0.00,30.22,M,5.59,M,BKN,M,M,M,22000.00,M,M,M,,M,M,M,M,M,M,M,KQFW 202010Z AUTO 01001KT 9000 // BKN220 06/07 A3022 RMK A02 TSNO
QFV,2020-10-20 20:10,127.5000,38.0500,41.00,37.40,86.89,70.00,2.00,0.00,30.23,M,6.21,M,BKN,M,M,M,110000.00,M,M,M,M,M,M,M,M,M,M,M,KQFV 202010Z AUTO 07002KT 9999 BKN1100 05/03 A3023 RMK A02 TSNO
QFB,2020-10-20 20:20,128.7167,35.6500,44.60,42.80,93.35,330.00,2.00,0.00,30.26,M,6.21,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,M,KQFB 202020Z AUTO 33002KT 9999 BKN210 07/06 A3026 RMK A02 TSNO
