station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
RJOM,2020-10-20 22:00,132.6997,33.8272,59.00,51.80,76.98,110.00,6.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOM 202200Z 11006KT 9999 FEW020 BKN/// 15/11 Q1022
RJFS,2020-10-20 22:00,130.3000,33.1500,50.00,48.20,93.50,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFS 202200Z VRB02KT CAVOK 10/09 Q1020
RJFT,2020-10-20 22:00,130.8553,32.8372,60.80,51.80,72.20,M,2.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFT 202200Z VRB02KT 9999 FEW035 BKN/// 16/11 Q1020
RJOT,2020-10-20 22:00,134.0167,34.2167,51.80,50.00,93.55,140.00,8.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOT 202200Z 14008KT 9999 FEW020 BKN/// 11/10 Q1023
RJSK,2020-10-20 22:00,140.2167,39.6167,42.80,41.00,93.30,140.00,3.00,0.00,30.33,M,6.21,M,FEW,M,M,M,0.00,M,M,M,PRFG,M,M,M,M,M,M,41.03,RJSK 202200Z 14003KT 9999 PRFG FEW000 06/05 Q1027
RJOO,2020-10-20 22:00,135.4392,34.7844,55.40,51.80,87.65,M,1.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOO 202200Z VRB01KT 9999 FEW030 13/11 Q1023
RJOR,2020-10-20 22:00,134.1650,35.5300,51.80,48.20,87.47,140.00,8.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJOR 202200Z 14008KT 9999 FEW050 SCT/// 11/09 Q1023
RJSA,2020-10-20 22:00,140.6886,40.7333,35.60,33.80,93.08,190.00,1.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSA 202200Z 19001KT 9999 FEW030 02/01 Q1027
RJSF,2020-10-20 22:00,140.4281,37.2275,42.80,42.80,100.00,M,2.00,0.00,30.33,M,0.43,M,FEW,BKN,BKN,M,100.00,200.00,700.00,M,FG,M,M,M,M,M,M,M,RJSF 202200Z VRB02KT 0700 R01/0250VP1800U FG FEW001 BKN002 BKN007 06/06 Q1027
RJSM,2020-10-20 22:00,141.3684,40.7032,44.60,39.20,81.20,240.00,5.00,0.00,30.36,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,41.36,RJSM 202200Z 24005KT 210V270 9999 FEW005 07/04 Q1028
RJSN,2020-10-20 22:00,139.1117,37.9558,50.00,44.60,81.61,110.00,5.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSN 202200Z 11005KT 9999 FEW030 10/07 Q1026
RJSS,2020-10-20 22:00,140.9169,38.1397,48.20,42.80,81.47,260.00,4.00,0.00,30.36,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,46.34,RJSS 202200Z 26004KT 9999 FEW030 09/06 Q1028
RJTT,2020-10-20 22:00,139.7811,35.5533,59.00,50.00,72.01,340.00,13.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 202200Z 34013KT 9999 FEW030 15/10 Q1026 NOSIG
RORS,2020-10-20 22:00,125.1447,24.8267,80.60,75.20,83.66,80.00,16.00,0.00,29.85,M,6.21,M,FEW,BKN,BKN,M,1900.00,4000.00,M,M,VCSH,M,M,M,M,M,M,86.17,RORS 202200Z 08016KT 9999 VCSH FEW019 BKN040 BKN/// 27/24 Q1011
RJOS,2020-10-20 22:00,134.6092,34.1322,53.60,50.00,87.56,290.00,10.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOS 202200Z 29010KT 9999 FEW030 SCT/// 12/10 Q1023
RJSY,2020-10-20 22:00,139.7872,38.8122,46.40,41.00,81.34,110.00,7.00,0.00,30.30,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,42.33,RJSY 202200Z 11007KT 9999 FEW010 08/05 Q1026
RORK,2020-10-20 22:00,131.3333,25.9167,80.60,73.40,78.76,70.00,20.00,0.00,29.94,M,6.21,M,BKN,BKN,M,M,2100.00,5000.00,M,M,M,M,M,M,M,M,M,85.32,RORK 202200Z AUTO 07020KT 9999 BKN021 BKN050 27/23 Q1014
ROYN,2020-10-20 22:00,122.9780,24.4670,80.60,75.20,83.66,60.00,20.00,0.00,29.83,M,6.21,M,BKN,BKN,OVC,M,1700.00,2600.00,4000.00,M,M,M,M,M,M,M,M,86.17,ROYN 202200Z AUTO 06020KT 9999 BKN017 BKN026 OVC040 27/24 Q1010
ROAH,2020-10-20 22:00,127.6458,26.1958,80.60,69.80,69.71,80.00,16.00,0.00,29.91,M,6.21,M,FEW,OVC,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,83.90,ROAH 202200Z 08016KT 040V100 9999 FEW020 OVC/// 27/21 Q1013
RJAW,2020-10-20 22:02,141.3227,24.7840,80.60,77.00,88.83,170.00,16.00,0.00,29.80,M,3.04,28.00,FEW,BKN,FEW,BKN,1000.00,1500.00,1500.00,10000.00,SHRA BR,M,M,M,M,M,M,87.59,RJAW 202202Z 17016G28KT 4900 SHRA BR FEW010 BKN015 FEW015TCU BKN100 27/25 Q1009 RMK 2CU010 6CU015 2TCU015 7AC100 A2980 TCU OHD MOV NE
RJSF,2020-10-20 22:02,140.4281,37.2275,42.80,42.80,100.00,M,2.00,0.00,30.33,M,0.43,M,FEW,BKN,BKN,M,100.00,200.00,700.00,M,FG,M,M,M,M,M,M,M,RJSF 202202Z VRB02KT 0700 R01/0250VP1800U FG FEW001 BKN002 BKN007 06/06 Q1027 RMK 2ST001 5ST002 6ST007 A3035
RJSF,2020-10-20 22:03,140.4281,37.2275,42.80,42.80,100.00,M,2.00,0.00,30.33,M,0.56,M,FEW,BKN,BKN,M,100.00,200.00,600.00,M,FG,M,M,M,M,M,M,M,RJSF 202203Z VRB02KT 0900 R01/0350VP1800U FG FEW001 BKN002 BKN006 06/06 Q1027 RMK 2ST001 5ST002 6ST006 A3035
RJAW,2020-10-20 22:08,141.3227,24.7840,78.80,75.20,88.75,180.00,17.00,0.00,29.80,M,1.93,28.00,SCT,OVC,SCT,M,1000.00,1500.00,1500.00,M,+SHRA BR,M,M,M,M,M,M,M,RJAW 202208Z 18017G28KT 3100 R07/0650VP1800D +SHRA BR SCT010 OVC015 SCT015TCU 26/24 Q1009 RMK 3CU010 8CU015 3TCU015 A2981 R1200 TCU OHD MOV NE
RJSF,2020-10-20 22:10,140.4281,37.2275,42.80,42.80,100.00,M,2.00,0.00,30.36,M,0.31,M,FEW,BKN,BKN,M,100.00,200.00,300.00,M,FG,M,M,M,M,M,M,M,RJSF 202210Z VRB02KT 0500 R01/P1800N FG FEW001 BKN002 BKN003 06/06 Q1028 RMK 2ST001 6ST002 7ST003 A3036
RJSF,2020-10-20 22:12,140.4281,37.2275,42.80,42.80,100.00,30.00,3.00,0.00,30.36,M,0.12,M,FEW,BKN,M,M,100.00,200.00,M,M,FG,M,M,M,M,M,M,41.03,RJSF 202212Z 03003KT 330V060 0200 R01/P1800N FG FEW001 BKN002 06/06 Q1028 RMK 2ST001 7ST002 A3036
ROMY,2020-10-20 22:16,125.2767,24.7933,77.00,75.20,94.19,90.00,16.00,0.00,29.85,M,2.49,26.00,FEW,BKN,M,M,700.00,1500.00,M,M,-SHRA BR,M,M,M,M,M,M,M,ROMY 202216Z 09016G26KT 4000 R22/1400VP1800D -SHRA BR FEW007 BKN015 25/24 Q1011 RMK 2ST007 6CU015 A2987
RJAW,2020-10-20 22:19,141.3227,24.7840,77.00,75.20,94.19,180.00,11.00,0.00,29.80,M,3.11,24.00,FEW,BKN,FEW,BKN,1000.00,1500.00,1500.00,10000.00,-SHRA BR,M,M,M,M,M,M,M,RJAW 202219Z 18011G24KT 5000 -SHRA BR FEW010 BKN015 FEW015TCU BKN100 25/24 Q1009 RMK 2CU010 6CU015 1TCU015 7AC100 A2981 TCU 10KM NW MOV NE
RJSF,2020-10-20 22:25,140.4281,37.2275,42.80,42.80,100.00,20.00,3.00,0.00,30.36,M,0.06,M,SCT,BKN,BKN,M,100.00,200.00,300.00,M,FG,M,M,M,M,M,M,41.03,RJSF 202225Z 02003KT 340V040 0100 R01/0400VP1800D FG SCT001 BKN002 BKN003 06/06 Q1028 RMK 3ST001 6ST002 7ST003 A3036
RJSF,2020-10-20 22:26,140.4281,37.2275,42.80,42.80,100.00,20.00,3.00,0.00,30.36,M,0.06,M,SCT,BKN,BKN,M,100.00,200.00,300.00,M,FG,M,M,M,M,M,M,41.03,RJSF 202226Z 02003KT 340V040 0100 R01/0400VP1800D FG SCT001 BKN002 BKN003 06/06 Q1028 RMK 3ST001 6ST002 7ST003 A3036
RJSF,2020-10-20 22:28,140.4281,37.2275,44.60,44.60,100.00,M,2.00,0.00,30.36,M,0.06,M,SCT,BKN,BKN,M,100.00,200.00,300.00,M,FG,M,M,M,M,M,M,M,RJSF 202228Z VRB02KT 0100 R01/0300VP1800D FG SCT001 BKN002 BKN003 07/07 Q1028 RMK 3ST001 6ST002 7ST003 A3036
RJNS,2020-10-20 22:30,138.1894,34.7961,57.20,48.20,71.83,10.00,3.00,0.00,30.27,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,M,RJNS 202230Z 01003KT 280V070 9999 FEW005 14/09 Q1025
ROAH,2020-10-20 22:30,127.6458,26.1958,80.60,69.80,69.71,80.00,15.00,0.00,29.91,M,6.21,M,FEW,OVC,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,83.90,ROAH 202230Z 08015KT 9999 FEW020 OVC/// 27/21 Q1013
RJAA,2020-10-20 22:30,140.3856,35.7653,53.60,51.80,93.60,330.00,7.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 202230Z 33007KT 9999 FEW030 12/11 Q1027 NOSIG
RJCC,2020-10-20 22:30,141.6926,42.7742,39.20,37.40,93.19,M,1.00,0.00,30.36,M,6.21,M,FEW,M,M,M,100.00,M,M,M,PRFG,M,M,M,M,M,M,M,RJCC 202230Z VRB01KT 9999 PRFG FEW001 04/03 Q1028
RJDT,2020-10-20 22:30,129.3306,34.2850,64.40,53.60,67.95,150.00,5.00,0.00,30.12,M,6.21,M,FEW,SCT,BKN,M,3000.00,18000.00,M,M,M,M,M,M,M,M,M,M,RJDT 202230Z 15005KT 110V190 9999 FEW030 SCT180 BKN/// 18/12 Q1020
RJFF,2020-10-20 22:30,130.4517,33.5844,60.80,48.20,63.15,M,2.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 202230Z VRB02KT 9999 FEW035 BKN/// 16/09 Q1020 NOSIG
RJBB,2020-10-20 22:30,135.2328,34.4342,60.80,51.80,72.20,60.00,7.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 202230Z 06007KT 9999 FEW030 SCT/// 16/11 Q1024 NOSIG
RJGG,2020-10-20 22:30,136.8054,34.8584,59.00,51.80,76.98,40.00,5.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 202230Z 04005KT 9999 FEW030 15/11 Q1024 NOSIG
RJTT,2020-10-20 22:30,139.7811,35.5533,59.00,50.00,72.01,350.00,12.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 202230Z 35012KT 9999 FEW030 15/10 Q1026 NOSIG RMK 1CU030 A3032
ROMY,2020-10-20 22:31,125.2767,24.7933,77.00,75.20,94.19,70.00,15.00,0.00,29.85,M,4.35,M,FEW,SCT,BKN,M,700.00,1800.00,2700.00,M,-SHRA,M,M,M,M,M,M,M,ROMY 202231Z 07015KT 7000 -SHRA FEW007 SCT018 BKN027 25/24 Q1011 RMK 1ST007 3CU018 5CU027 A2987
RJSF,2020-10-20 22:34,140.4281,37.2275,42.80,42.80,100.00,M,2.00,0.00,30.36,M,0.31,M,FEW,BKN,BKN,M,100.00,200.00,300.00,M,FG,M,M,M,M,M,M,M,RJSF 202234Z VRB02KT 0500 R01/0300V1200U FG FEW001 BKN002 BKN003 06/06 Q1028 RMK 2ST001 5ST002 7ST003 A3036
RJSF,2020-10-20 22:38,140.4281,37.2275,44.60,44.60,100.00,360.00,3.00,0.00,30.36,M,0.62,M,FEW,SCT,BKN,M,100.00,200.00,300.00,M,BCFG BR,M,M,M,M,M,M,43.09,RJSF 202238Z 36003KT 330V030 1000 R01/0300VP1800U BCFG BR FEW001 SCT002 BKN003 07/07 Q1028 RMK 2ST001 4ST002 5ST003 A3036
RJSF,2020-10-20 22:39,140.4281,37.2275,44.60,44.60,100.00,10.00,3.00,0.00,30.36,M,0.62,M,FEW,SCT,BKN,M,100.00,200.00,300.00,M,BCFG BR,M,M,M,M,M,M,43.09,RJSF 202239Z 01003KT 1000 R01/0350VP1800U BCFG BR FEW001 SCT002 BKN003 07/07 Q1028 RMK 2ST001 4ST002 5ST003 A3036
RJCB,2020-10-20 22:40,143.2172,42.7333,39.20,35.60,86.79,M,2.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJCB 202240Z VRB02KT 9999 FEW040 04/02 Q1029 RMK 1CU040 A3039
RJSC,2020-10-20 22:40,140.3711,38.4119,42.80,41.00,93.30,M,1.00,0.00,30.39,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,RJSC 202240Z VRB01KT 9999 FEW010 06/05 Q1029 RMK 1ST010 A3039
RJSI,2020-10-20 22:40,141.1353,39.4286,44.60,41.00,87.09,20.00,6.00,0.00,30.39,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,40.71,RJSI 202240Z 02006KT 9999 FEW008 07/05 Q1029 RMK 1ST008 A3039
RJBD,2020-10-20 22:40,135.3644,33.6622,64.40,53.60,67.95,360.00,4.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJBD 202240Z 36004KT 9999 FEW035 SCT/// 18/12 Q1023 RMK 1CU035 A3022
RORS,2020-10-20 22:43,125.1447,24.8267,77.00,77.00,100.00,100.00,18.00,0.00,29.85,M,2.17,M,FEW,SCT,BKN,M,700.00,1000.00,1500.00,M,SHRA BR,M,M,M,M,M,M,M,RORS 202243Z 10018KT 3500 R17/1500VP2000D SHRA BR FEW007 SCT010 BKN015 25/25 Q1011 RMK 1ST007 3CU010 6CU015 A2987
RJOF,2020-10-20 22:43,131.5464,34.0344,62.60,53.60,72.38,M,4.00,0.00,30.15,M,6.21,M,FEW,BKN,BKN,M,2500.00,18000.00,23000.00,M,M,M,M,M,M,M,M,M,RJOF 202243Z VRB04KT 9999 FEW025 BKN180 BKN230 17/12 Q1021 RMK 1CU025 5AC180 A3017
RJCM,2020-10-20 22:45,144.1642,43.8806,39.20,33.80,80.79,180.00,7.00,0.00,30.39,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,33.56,RJCM 202245Z 18007KT 9999 FEW020 04/01 Q1029 RMK 1CU020 A3039
RJSF,2020-10-20 22:45,140.4281,37.2275,44.60,44.60,100.00,M,2.00,0.00,30.36,M,3.11,M,FEW,SCT,M,M,100.00,200.00,M,M,BCFG BR,M,M,M,M,M,M,M,RJSF 202245Z VRB02KT 5000 BCFG BR FEW001 SCT002 07/07 Q1028 RMK 1ST001 3ST002 A3036
ROAH,2020-10-20 22:48,127.6458,26.1958,80.60,69.80,69.71,80.00,15.00,0.00,29.91,M,6.21,25.00,FEW,OVC,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,83.90,ROAH 202248Z 08015G25KT 050V120 9999 FEW020 OVC/// 27/21 Q1013 RMK 1CU020 A2993
RJOI,2020-10-20 22:55,132.2357,34.1439,59.00,48.90,69.12,300.00,4.00,0.00,30.22,1023.30,6.21,M,FEW,BKN,BKN,M,2000.00,18000.00,23000.00,M,M,M,M,M,M,M,M,M,RJOI 202255Z 30004KT 9999 FEW020 BKN180 BKN230 15/09 A3022 RMK SLP233 T01500094
RJTY,2020-10-20 22:56,139.3485,35.7485,59.50,50.50,72.07,30.00,8.00,0.00,30.38,1029.20,10.00,M,FEW,FEW,M,M,4400.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJTY 202256Z AUTO 03008KT 10SM FEW044 FEW060 15/10 A3038 RMK AO2 SLP292 T01530103 FZRANO $
RODN,2020-10-20 22:56,127.7676,26.3556,79.90,69.60,70.84,80.00,13.00,0.00,29.95,1014.70,10.00,20.00,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,M,RODN 202256Z AUTO 08013G20KT 10SM FEW026 27/21 A2995 RMK AO2 SLP147 T02660209 $
RJFR,2020-10-20 23:00,131.0350,33.8456,66.20,57.20,72.74,150.00,7.00,0.00,30.15,M,6.21,M,FEW,BKN,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFR 202300Z 15007KT 120V180 9999 FEW030 BKN/// 19/14 Q1021
RJSR,2020-10-20 23:00,140.3714,40.1919,41.00,41.00,100.00,0.00,0.00,0.00,30.36,M,0.31,M,FEW,BKN,M,M,100.00,200.00,M,M,FG,M,M,M,M,M,M,M,RJSR 202300Z 00000KT 0500 R11/0250N FG FEW001 BKN002 05/05 Q1028
RJAA,2020-10-20 23:00,140.3856,35.7653,57.20,51.80,82.12,350.00,8.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 202300Z 35008KT 9999 FEW030 14/11 Q1027 NOSIG
RJAH,2020-10-20 23:00,140.4147,36.1817,57.20,50.00,76.82,360.00,6.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAH 202300Z 36006KT 9999 FEW030 14/10 Q1027
RJCB,2020-10-20 23:00,143.2172,42.7333,41.00,35.60,80.93,340.00,4.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,37.93,RJCB 202300Z 34004KT 9999 FEW040 05/02 Q1029
RJCC,2020-10-20 23:00,141.6926,42.7742,42.80,39.20,86.99,320.00,3.00,0.00,30.36,M,6.21,M,NSC,M,M,M,M,M,M,M,PRFG,M,M,M,M,M,M,41.03,RJCC 202300Z 32003KT 9999 PRFG NSC 06/04 Q1028
RJCH,2020-10-20 23:00,140.8219,41.7700,53.60,48.20,81.87,20.00,4.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCH 202300Z 02004KT 350V060 9999 FEW030 12/09 Q1027
RJCK,2020-10-20 23:00,144.1931,43.0408,48.20,39.20,70.88,360.00,4.00,0.00,30.36,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,46.34,RJCK 202300Z 36004KT 9999 FEW020 09/04 Q1028
RJCM,2020-10-20 23:00,144.1642,43.8806,41.00,35.60,80.93,190.00,7.00,0.00,30.39,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,35.75,RJCM 202300Z 19007KT 9999 FEW020 05/02 Q1029
RJCO,2020-10-20 23:00,141.3814,43.1175,42.80,39.20,86.99,90.00,6.00,0.00,30.39,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,38.54,RJCO 202300Z 09006KT 9999 FEW005 06/04 Q1029
RJDT,2020-10-20 23:00,129.3306,34.2850,66.20,53.60,63.82,160.00,5.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJDT 202300Z 16005KT 100V210 9999 FEW030 BKN/// 19/12 Q1020
RJEC,2020-10-20 23:00,142.4475,43.6708,39.20,21.20,48.10,180.00,4.00,0.00,30.36,M,6.21,M,FEW,M,M,M,100.00,M,M,M,PRFG,M,M,M,M,M,M,35.83,RJEC 202300Z 18004KT 150V210 9999 PRFG FEW001 04/M06 Q1028
RJFE,2020-10-20 23:00,128.8328,32.6664,68.00,57.20,68.35,130.00,5.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJFE 202300Z 13005KT 060V170 9999 FEW040 BKN/// 20/14 Q1020
RJFF,2020-10-20 23:00,130.4517,33.5844,62.60,50.00,63.38,150.00,6.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 202300Z 15006KT 9999 FEW035 BKN/// 17/10 Q1020 NOSIG
RJFK,2020-10-20 23:00,130.7194,31.8033,68.00,55.40,64.04,80.00,10.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJFK 202300Z 08010KT 040V110 9999 FEW020 SCT/// 20/13 Q1020
RJFM,2020-10-20 23:00,131.4486,31.8772,64.40,57.20,77.45,290.00,4.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,M,RJFM 202300Z 29004KT 9999 FEW030 BKN040 18/14 Q1020
RJFO,2020-10-20 23:00,131.7372,33.4794,64.40,55.40,72.56,250.00,3.00,0.00,30.15,M,6.21,M,FEW,SCT,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFO 202300Z 25003KT 9999 FEW035 SCT/// 18/13 Q1021
RJAW,2020-10-20 23:00,141.3227,24.7840,78.80,75.20,88.75,170.00,14.00,0.00,29.80,M,6.21,M,FEW,BKN,FEW,BKN,1000.00,1500.00,1500.00,10000.00,VCSH,M,M,M,M,M,M,M,RJAW 202300Z 17014KT 9999 VCSH FEW010 BKN015 FEW015TCU BKN100 26/24 Q1009 RMK 1CU010 5CU015 1TCU015 7AC100 A2982 TCU 15KM SW MOV NE
RJBB,2020-10-20 23:00,135.2328,34.4342,62.60,51.80,67.75,60.00,10.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 202300Z 06010KT 9999 FEW030 SCT/// 17/11 Q1024 NOSIG
RJBE,2020-10-20 23:00,135.2239,34.6328,64.40,53.60,67.95,50.00,12.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBE 202300Z 05012KT 9999 FEW030 18/12 Q1024
RJNK,2020-10-20 23:00,136.4075,36.3939,55.40,50.00,81.99,M,2.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJNK 202300Z VRB02KT 9999 FEW030 13/10 Q1024
RJNT,2020-10-20 23:00,137.1875,36.6483,59.00,44.60,58.77,170.00,7.00,0.00,30.27,M,6.21,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,RJNT 202300Z 17007KT 120V200 9999 FEW100 15/07 Q1025
RJNW,2020-10-20 23:00,136.9618,37.2931,59.00,50.00,72.01,70.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJNW 202300Z 07006KT 9999 FEW020 15/10 Q1025
RJOA,2020-10-20 23:00,132.9194,34.4361,59.00,51.80,76.98,60.00,8.00,0.00,30.24,M,6.21,M,FEW,SCT,BKN,M,1500.00,15000.00,M,M,M,M,M,M,M,M,M,M,RJOA 202300Z 06008KT 9999 FEW015 SCT150 BKN/// 15/11 Q1024
RJOB,2020-10-20 23:00,133.8553,34.7569,55.40,50.00,81.99,100.00,4.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOB 202300Z 10004KT 9999 FEW020 SCT/// 13/10 Q1024
RJOC,2020-10-20 23:00,132.8900,35.4136,53.60,50.00,87.56,160.00,9.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,RJOC 202300Z 16009KT 9999 FEW010 BKN/// 12/10 Q1023
RJOH,2020-10-20 23:00,133.2392,35.4933,55.40,50.00,81.99,0.00,0.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,300.00,25000.00,M,M,M,M,M,M,M,M,M,M,RJOH 202300Z 00000KT 9999 FEW003 BKN250 13/10 Q1023
RJKA,2020-10-20 23:00,129.7125,28.4308,78.80,71.60,78.62,90.00,14.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJKA 202300Z 09014KT 9999 FEW020 BKN/// 26/22 Q1016
RJOK,2020-10-20 23:00,133.6694,33.5461,62.60,51.80,67.75,340.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOK 202300Z 34009KT 9999 FEW020 17/11 Q1023
RJFU,2020-10-20 23:00,129.9136,32.9169,62.60,51.80,67.75,130.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFU 202300Z 13003KT CAVOK 17/11 Q1020
RJGG,2020-10-20 23:00,136.8054,34.8584,59.00,51.80,76.98,10.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 202300Z 01005KT 9999 FEW030 15/11 Q1025 NOSIG
RJKI,2020-10-20 23:00,129.9281,28.3213,77.00,69.80,78.48,90.00,9.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,M,RJKI 202300Z AUTO 09009KT 9999 FEW026 25/21 Q1016
ROIG,2020-10-20 23:00,124.1633,24.3367,78.80,78.80,100.00,70.00,18.00,0.00,29.85,M,6.21,M,FEW,SCT,BKN,M,1000.00,2400.00,4000.00,M,VCSH,M,M,M,M,M,M,M,ROIG 202300Z 07018KT 9999 VCSH FEW010 SCT024 BKN040 26/26 Q1011
ROMD,2020-10-20 23:00,131.2286,25.8289,78.80,73.40,83.55,60.00,11.00,0.00,29.97,M,6.21,M,SCT,SCT,BKN,M,2100.00,3200.00,3600.00,M,M,M,M,M,M,M,M,M,ROMD 202300Z AUTO 06011KT 020V090 9999 SCT021 SCT032 BKN036 26/23 Q1015
ROMY,2020-10-20 23:00,125.2767,24.7933,77.00,75.20,94.19,80.00,12.00,0.00,29.85,M,6.21,M,FEW,BKN,BKN,M,800.00,2900.00,8000.00,M,VCSH,M,M,M,M,M,M,M,ROMY 202300Z 08012KT 9999 VCSH FEW008 BKN029 BKN080 25/24 Q1011
RORY,2020-10-20 23:00,128.4020,27.0440,80.60,69.80,69.71,90.00,14.00,0.00,29.94,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,83.90,RORY 202300Z AUTO 09014KT 9999 FEW025 27/21 Q1014
